id	encoding	tamanho_bytes	tamanho_bytes_traducao	offset	texto	texto_traduzido	diferenca_bytes	tem_overflow	percentual_diferenca
1063	shift_jis	47	46	0x3b50e63	.a band of mercenaries from nations around the	.um bando de mercenarios de nacoes ao redor do	-1	False	-2.1
1064	shift_jis	40	49	0x3b50e93	'world and fortifying most of its land.	'mundo e fortalecendo sua area.	9	True	22.5
1065	shift_jis	52	61	0x3b50ebc	3As a result, the CIS army was repeatedly defeated,	3Como resultado o exercito da CEI foi derrotado,	-5	True	17.3
1066	shift_jis	46	44	0x3b50ef1	-and Zanzibar Land declared its independence.	-e Zanzibar declarou sua independencia.	-2	False	-4.3
1067	shift_jis	53	62	0x3b50f20	4Due to the active role mercenaries played, this war	4Devido o desempenho de mercenarios, a guerra	3	True	17.0
1068	shift_jis	49	48	0x3b50f56	0was called The Mercenary War, and Zanzibar Land	0foi chamada A Guerra Mercenaria; e Zanzibar foi	-1	False	-2.0
1069	shift_jis	46	46	0x3b50f88	-was referred to as an armed fortress nation.	-referida como uma nacao fortaleza armada.	0	False	0.0
1070	shift_jis	55	53	0x3b50fb7	6A military nation with a group of strong mercenaries,	6Uma nacao militar com um grupo de mercenarios fortes,	-2	False	-3.6
1071	shift_jis	36	33	0x3b50fef	#surrounded by a tough fortress...	#cercada por uma fortaleza dura..	-3	False	-8.3
1072	shift_jis	47	46	0x3b51014	.According to the latest information, Zanzibar	.De acordo com ultimas informacoes, Zanzibar	-1	False	-2.1
1073	shift_jis	43	46	0x3b51044	*supposedly is armed with nuclear weapons.	*supostamente se armou com armas nucleares	0	True	7.0
1074	shift_jis	39	34	0x3b51070	&The whole scenario was crystal clear.	&Todo o cenario estava cristalino.	-5	False	-12.8
1075	shift_jis	52	39	0x3b51098	3By obtaining OILIX in addition to nuclear weapons,	3Ao obter OILIX alem de armas nucleares,	-13	False	-25.0
1076	shift_jis	52	60	0x3b510cd	3Zanzibar Land was trying to establish its economic	3Zanzibar tentava estabelecer sua superioridade	3	True	15.4
1077	shift_jis	49	43	0x3b51102	0and military superiority over the entire world.	0economica e militar sobre o mundo inteiro.	-6	False	-12.2
1078	shift_jis	50	45	0x3b51134	1Concerned about the situation, the United States	1Preocupados com a situacao os Estados Unidos	-5	False	-10.0
1079	shift_jis	44	46	0x3b51167	+orders Roy Campbell, commander-in-chief of	+ordenam a Roy Campbell comandante da	-1	True	4.5
1080	shift_jis	45	56	0x3b51194	,high-tech special forces unit FOX-HOUND, to	,unidade de forcas especiais FOX-HOUND	11	True	24.4
1081	shift_jis	48	43	0x3b511c2	/rescue Dr. Marv.  Campbell was a former member	/resgatar Dr.Marv.Campbell era um ex-membro	-5	False	-10.4
1082	shift_jis	45	44	0x3b511f3	,of FOX-HOUND.  He brought back Solid Snake,	,da FOXHOUND.Ele trouxe d volta Solid Snake,	-1	False	-2.2
1083	shift_jis	46	35	0x3b51221	-the man who single handedly brought down the	-o homem q sozinho derrubou a nacao	-11	False	-23.9
1084	shift_jis	52	46	0x3b51250	3armed fortress nation of Outer Heaven 4 years ago,	3fortaleza armada de Outer Heaven 4 anos atras,	-6	False	-11.5
1085	shift_jis	51	54	0x3b51285	2and asks him to win back both Dr. Marv and OILIX.	2e pede p/ recuperar tanto Dr.Marv quanto OILIX.	-3	True	5.9
1086	shift_jis	55	52	0x3b512b9	6Successfully infiltrating Zanzibar Land, and with the	6Se infiltrando em Zanzibar com sucesso e com a	-3	False	-5.5
1087	shift_jis	51	53	0x3b512f1	2help of CIA agent Horry and others, Snake is able	2ajuda do agente CIA Horry, Snake consegue	-1	True	3.9
1088	shift_jis	50	44	0x3b51325	1to go deep into the fortress and meet again with	1ir fundo na fortaleza e encontrar novamente	-6	False	-12.0
1089	shift_jis	53	50	0x3b51358	4Dr. Pettrovich, the chief engineer of Metal Gear at	4Dr.Pettrovich o engenheiro chefe do Metal Gear em	-3	False	-5.7
1090	shift_jis	48	49	0x3b5138e	/Outer Heaven.  He too was abducted to Zanzibar	/OuterHeaven.Ele tbm foi sequestrado p/Zanzibar	-1	True	2.1
1091	shift_jis	46	45	0x3b513bf	-Land and was forced to develop another Metal	-Land e foi forcado a desenvolver outro Metal	-1	False	-2.2
1092	shift_jis	46	36	0x3b513f6	-He tells the surprised Snake of an even more	-Ele conta ao Snake surpreso um fato	-10	False	-21.7
1093	shift_jis	46	45	0x3b51425	-shocking fact.  Big Boss.  The man Snake had	-ainda mais chocante.Big Boss O homem q Snake	-1	False	-2.2
1094	shift_jis	47	42	0x3b51454	.defeated at Outer Heaven turned out to be the	.derrotou em Outer Heaven se revelou ser o	-5	False	-10.6
1095	shift_jis	37	35	0x3b51484	$general commander of Zanzibar Land.	$comandante geral de Zanzibar Land.	-2	False	-5.4
1096	shift_jis	50	46	0x3b514ad	1Snake rescues Dr. Pettrovich in cooperation with	1Snake resgata Dr.Pettrovich em cooperacao com	-4	False	-8.0
1097	shift_jis	44	38	0x3b514e0	+Natasha, Dr. Marv's guard and former Czech	+Natasha guarda do Dr.Marv e ex-agente	-6	False	-13.6
1098	shift_jis	51	51	0x3b5150d	2International Secret Police agent, and then heads	2da PoliciaSecretaInternacionalTcheca e entao vai	0	False	0.0
1099	shift_jis	51	49	0x3b51541	2for the confinement facility deep in the fortress	2pro centro de confinamento no fundo da fortaleza	-2	False	-3.9
1100	shift_jis	19	18	0x3b51575	to save Dr. Marv.	p/ salvar Marv.	-1	False	-5.3
1101	shift_jis	48	52	0x3b51589	/When Pettrovich and Natasha crossed the narrow	/Quando Pettrovich e Natasha atravessaram a	4	True	8.3
1102	shift_jis	51	47	0x3b515ba	2suspension bridge over the deep valley, a missile	2ponte suspensa sobre o vale profundo um missil	-4	False	-7.8
1103	shift_jis	23	17	0x3b515ee	blew the bridge away.	explodiu a ponte.	-6	False	-26.1
1104	shift_jis	54	43	0x3b51606	5Natasha flies into the air because of the explosion.	5Natasha voa pelo ar por causa da explosao.	-11	False	-20.4
1105	shift_jis	46	49	0x3b5163d	-While unable to do anything to save Natasha,	-Enquanto incapaz de salvar Natasha,	-11	True	6.5
1106	shift_jis	42	44	0x3b5166c	)Snake starts hearing a well-known voice.	)Snake comeca a ouvir uma voz conhecida.	-2	True	4.8
1107	shift_jis	48	54	0x3b51697	"/""Hey Snake. We are good buddies. I can let you"	/Ei Snake. Nos somos parceiros. Posso deixar vc	0	True	12.5
1108	shift_jis	51	54	0x3b516c8	"2go.  Just leave this place at once!"" ...Gray Fox."	2ir. Apenas saia deste lugar agora!.. Gray Fox.	-6	True	5.9
1109	shift_jis	45	41	0x3b516fc	,Snake sees Gray Fox controlling Metal Gear.	,Snake ve Gray Fox controlando Metal Gear.	-4	False	-8.9
1110	shift_jis	51	45	0x3b5172a	2The best soldier in FOX-HOUND who, after the fall	2O melhor soldado da FOX-HOUND q apos a queda	-6	False	-11.8
1111	shift_jis	48	52	0x3b5175e	/of Outer Heaven, disappeared as if he followed	/de Outer Heaven desapareceu como se seguisse	4	True	8.3
1112	shift_jis	48	51	0x3b5178f	/Big Boss.  Losing Natasha in front of his eyes	/Big Boss.Perdendo Natasha diante a seus olhos	-1	True	6.2
1113	shift_jis	42	40	0x3b517c0	)and letting Pettrovich being taken away,	)e deixando Pettrovich ser levado embora,	-2	False	-4.8
1114	shift_jis	16	12	0x3b517eb	Snake screams.	Snake grita.	-4	False	-25.0
1115	shift_jis	28	25	0x3b517fc	"""Fox! I will not give up!"""	Fox! Eu nao vou desistir!	-3	False	-10.7
1116	shift_jis	52	56	0x3b5181c	3After a series of deadly battles with mercenaries,	3Depois de uma serie de batalhas com mercenarios,	-4	True	7.7
1117	shift_jis	56	61	0x3b51851	7Snake finally gets to Dr. Marv's confinement facility.	7Snake chega ao centro de confinamento do Dr.Marv.	-6	True	8.9
1118	shift_jis	50	46	0x3b5188a	1However, when he arrives he is too late. He sees	1Porem quando ele chega eh tarde demais.Ele ve	-4	False	-8.0
1119	shift_jis	48	52	0x3b518bd	/Dr. Marv's corpse and Pettrovich, who could do	/o corpo de Marv e Pettrovich q n podia fazer	4	True	8.3
1120	shift_jis	31	36	0x3b518ee	nothing but just stand there.	nada alem de ficar la parado.	-2	True	16.1
1121	shift_jis	54	57	0x3b5190e	5Pettrovich tells Snake that Dr. Marv could not with-	5Pettrovich conta a Snake q Dr.Marv n conseguiu	0	True	5.6
1122	shift_jis	46	49	0x3b51945	-stand the repeated tortures because of heart	-resistir a torturas por causa de problemas	-9	True	6.5
1123	shift_jis	49	55	0x3b51974	0problems. Snake then receives an emergency call	0cardiacos.Snake entao recebe uma ligacao	-8	True	12.2
1124	shift_jis	51	47	0x3b519a6	2from Horry. The information she supplied was very	2da Horry.A informacao q ela forneceu foi muito	-4	False	-7.8
1125	shift_jis	52	53	0x3b519da	3shocking. Pettrovich has been voluntarily visiting	3chocante.Pettrovich esteve visitando	-15	True	1.9
1126	shift_jis	38	41	0x3b51a0f	%Zanzibar Land to develop Metal Gear.	%Zanzibar p/ desenvolver M. Gear.	0	True	7.9
1127	shift_jis	47	41	0x3b51a36	.The abduction of Dr. Marv was conducted under	.O sequestro do Dr.Marv foi conduzido sob	-6	False	-12.8
1128	shift_jis	56	53	0x3b51a66	7the directions of Pettrovich himself.  After the truth	7as direcoes do proprio Pettrovich.Depois q a verdade	-3	False	-5.4
1129	shift_jis	48	44	0x3b51a9f	/comes out, Pettrovich attacks Snake, but Snake	/vem a tona Pettrovich ataca Snake mas Snake	-4	False	-8.3
1130	shift_jis	54	42	0x3b51ad0	5easily puts an end to him and obtains the structural	5facilmente acaba com ele e obtem a planta	-12	False	-22.2
1131	shift_jis	16	20	0x3b51b07	plan of OILIX.	do OILIX.	4	True	25.0
1132	shift_jis	48	48	0x3b51b18	/While trying to escape, Snake is confronted by	/Quando vai escapar Snake eh confrontado por	0	False	0.0
1133	shift_jis	48	47	0x3b51b49	/Metal Gear again, controlled by Gray Fox.  The	/M. Gear novamente controlado por Gray Fox.A	-1	False	-2.1
1134	shift_jis	50	34	0x3b51b7a	1tremendous battle takes place in the underground	1tremenda batalha acontece na base	-16	False	-32.0
1135	shift_jis	49	49	0x3b51bad	0base.  And Snake finally succeeds in destroying	0E Snake finalmente consegue destruir	0	False	0.0
1136	shift_jis	48	41	0x3b51bdf	/Metal Gear.  However, Gray Fox does not submit	/Metal Gear.Porem Gray Fox nao se submete	-7	False	-14.6
1137	shift_jis	43	34	0x3b51c10	*and challenges Snake to the final battle.	*e desafia Snake p/ batalha final.	-9	False	-20.9
1138	shift_jis	50	45	0x3b51c3c	1In the midst of a minefield, Snake and Fox fight	1No meio de um campo minado Snake e Fox lutam	-5	False	-10.0
1139	shift_jis	52	44	0x3b51c6f	3without any weapons. A fist-to-fist duel involving	3sem armas.Um duelo punho a punho sem	-8	False	-15.4
1140	shift_jis	48	56	0x3b51ca4	/no hatred or murder intent.  During that weird	/nenhuma intencao de matar.Durante o momento	3	True	16.7
1141	shift_jis	47	48	0x3b51cd5	.moment of purity, the two are bound in forces	.estranho d pureza os dois unidos em forcas	-4	True	2.1
1142	shift_jis	33	32	0x3b51d05	transcending words and emotion.	 transcendendo palavras e emocao	-1	False	-3.0
1143	shift_jis	46	43	0x3b51d27	-Snake wins the tough but pure battle against	-Snake vence a batalha dura mas pura contra	-3	False	-6.5
1144	shift_jis	50	39	0x3b51d56	1Gray Fox.  However, there still was someone else	1Gray Fox.Porem ainda havia alguem mais	-11	False	-22.0
1145	shift_jis	52	47	0x3b51d89	3Snake had to fight -- Big Boss.  Just like 4 years	3q Snake tinha q lutar -- Big Boss.Igual 4 anos	-5	False	-9.6
1146	shift_jis	43	48	0x3b51dbe	*ago at Outer Heaven, Big Boss was waiting	*atras em Outer Heaven ele tava esperando	3	True	11.6
1147	shift_jis	12	10	0x3b51dea	for Snake.	por Snake.	-2	False	-16.7
1148	shift_jis	48	43	0x3b51df7	"/""One who has experienced the tension of battle"	/Aquele q experimentou a tensao da batalha	-6	False	-10.4
1149	shift_jis	48	51	0x3b51e28	/can never leave the battlefield.  I am the one	/nunca pode deixar a batalha.Eu sou aquele	-6	True	6.2
1150	shift_jis	53	46	0x3b51e59	"4giving you something to live for, and that is war."""	4te dando algo pelo q viver e isso eh guerra.	-8	False	-13.2
1151	shift_jis	47	45	0x3b51e8f	.Snake is infuriated at the arrogant Big Boss.	.Snake fica furioso com o Big Boss arrogante.	-2	False	-4.3
1152	shift_jis	53	51	0x3b51ebf	"4""There is only one battle I have to fight.  To free"	4Ha apenas uma batalha q tenho q lutar.Me libertar	-3	False	-3.8
1153	shift_jis	43	28	0x3b51ef5	*myself from you, to shatter the nightmare	*de vc p/ quebrar o pesadelo	-15	False	-34.9
1154	shift_jis	32	28	0x3b51f21	"...Big Boss, I will kill you!"""	..Big Boss eu vou te matar!	-5	False	-12.5
1155	shift_jis	52	47	0x3b51f45	3With the structural plan of OILIX, Snake and Horry	3Com a planta estrutural do OILIX Snake e Horry	-5	False	-9.6
1156	shift_jis	51	53	0x3b51f7a	2escape from Zanzibar Land on a rescue helicopter.	2escapam de Zanzibar num helicoptero de resgate.	-3	True	3.9
1157	shift_jis	35	34	0x3b51fae	"""Snake once again saves the world."	"""Snake mais uma vez salva o mundo."	-2	False	-2.9
1158	shift_jis	52	45	0x3b51fd2	3However, there is no smile on his face. Big Boss's	3Porem nao ha sorriso no seu rosto.As ultimas	-7	False	-13.5
1159	shift_jis	43	59	0x3b52007	*last words keeps ringing in Snake's head.	*palavras de Big Boss ecoam em Snake.	16	True	37.2
1160	shift_jis	53	55	0x3b52033	"4""Whichever wins, our battle does not end. The loser"	4Quem vencer nossa batalha nao termina.O perdedor	-4	True	3.8
1161	shift_jis	52	52	0x3b52069	3is freed from the battlefield, but the winner must	3eh libertado docampo d batalha maso vencedor deve	0	False	0.0
1162	shift_jis	51	49	0x3b5209e	2remain there. And the survivor must live his life	2permanecer la.E o sobrevivente deve viver a vida	-2	False	-3.9
1163	shift_jis	30	30	0x3b520d2	"as a warrior until he dies."""	como um guerreiro ate morrer	-1	False	0.0
1164	shift_jis	47	45	0x3b520f1	.Snake then disappears into the white lands of	.Snake entao desaparece nas terras brancas do	-2	False	-4.3
1165	shift_jis	18	16	0x3b52121	Alaska, alone...	Alasca sozinho..	-2	False	-11.1
