id	encoding	offset	tamanho_bytes	texto	texto_traduzido	tamanho_bytes_traduzido	diferenca_bytes	tem_overflow	percentual_diferenca
1877	shift_jis	0x57570f4	99	There should be some way. Ask Nastasha. She knows everything there is to know about weapon systems.	Deve haver algum jeito. Pergunte pra Nastasha. Ela sabe tudo q ha pra saber sobre sistemas de armas	99	0	False	0.0
1891	shift_jis	0x57d3c14	44	Nastasha knows lots more about it than I do.	A Nastasha sabe muito mais sobre isso que eu	44	0	False	0.0
1895	shift_jis	0x58620bc	34	Snake, it's gas! Hold your breath!	Snake, eh gas! Prenda a respiracao	34	0	False	0.0
1910	shift_jis	0x5948884	110	You did it. You destroyed the switchboard. The electrical current running through the floor should be off now.	Vc conseguiu. Destruiu o quadro de comandos. A corrente eletrica passando pelo chao deve estar desligada agora	110	0	False	0.0
1916	shift_jis	0x598e084	96	Snake, be careful. You won't be able to control your missile in an area with electronic jamming.	Snake, cuidado. Vc nao vai conseguir controlar seu missil numa area com interferencia eletronica	96	0	False	0.0
1921	shift_jis	0x59c7218	72	If you have a question about members of FOX-HOUND, you should ask Naomi.	Se tiver duvida sobre membros da FOX-HOUND, deveria perguntar pra Naomi.	72	0	False	0.0
1925	shift_jis	0x59c735c	25	And finally Liquid Snake.	E finalmente Liquid Snake	25	0	False	0.0
1926	shift_jis	0x59c7388	73	The Genome soldiers under his command are Next Generation Special Forces.	Os soldados Genom sob o comando dele sao Forcas Especiais de Nova Geracao	73	0	False	0.0
1935	shift_jis	0x5a6c87c	84	Snake, he's obviously trying to provoke you. Throw away your weapon and take him on.	Snake, ele obviamente esta tentando te provocar. Jogue sua arma fora e enfrente ele.	84	0	False	0.0
1939	shift_jis	0x5a8529c	123	Gray Fox...I can't believe it...But the real problem is your niece. The way the Codec got cut off like that has me worried.	Gray Fox..nao posso acreditar..Mas o verdadeiro problema eh sua sobrinha. O jeito que o Codec foi cortado assim me preocupa	123	0	False	0.0
1955	shift_jis	0x5b5e934	67	That's strange. I saw her go in, but now she's nowhere to be found.	Isso eh estranho. Vi ela entrar, mas agora nao esta em lugar nenhum	67	0	False	0.0
1961	shift_jis	0x5b9721c	25	We can't relax...not yet.	Nao podemos relaxar ainda	25	0	False	0.0
1964	shift_jis	0x5b97294	76	As commander of this operation, I can't ask you to watch after Meryl, but...	Como comandante desta operacao, nao posso pedir pra vc cuidar da Meryl, mas.	76	0	False	0.0
1965	shift_jis	0x5b972f4	11	Duty first?	Obrigacoes?	11	0	False	0.0
1981	shift_jis	0x5c608ac	50	Snake, Meryl's not herself. Don't use your weapon.	Snake, a Meryl nao eh ela mesma. Nao use sua arma.	50	0	False	0.0
1986	shift_jis	0x5c8491c	35	I get it. Stealth camouflage maybe?	Entendi. Camuflagem furtiva talvez?	35	0	False	0.0
1987	shift_jis	0x5c84950	33	Meryl is being controlled by him.	Meryl ta sendo controlada por ele	33	0	False	0.0
1998	shift_jis	0x5d2998c	23	There must be some way.	Deve haver alguma forma	23	0	False	0.0
2006	shift_jis	0x5da90d8	95	Plug your Controller into Controller port 2. If you do that he won't be able to read your mind!	Conecte seu Controle na porta de Controle 2. Se fizer isso ele nao vai conseguir ler sua mente!	95	0	False	0.0
2013	shift_jis	0x5dc6338	136	Mantis despises the sight of his own face. If he suddenly sees his own disfigured face staring at him, it might break his concentration.	O Mantis despreza a visao do proprio rosto. Se de repente vir seu proprio rosto desfigurado olhando pra ele, pode quebrar a concentracao	136	0	False	0.0
2015	shift_jis	0x5e32074	42	It looks like Meryl's okay. Thanks, Snake.	Parece q a Meryl esta bem. Obrigado, Snake	42	0	False	0.0
2023	shift_jis	0x5ea4084	35	Snake, isn't Meryl waiting for you?	Snake, a Meryl nao ta te esperando?	35	0	False	0.0
2024	shift_jis	0x5ea40b8	33	It's rude to keep a lady waiting.	Eh rude deixar uma dama esperando	33	0	False	0.0
2026	shift_jis	0x5eb3234	9	Diazepam?	Diazepam?	9	0	False	0.0
2035	shift_jis	0x5f44930	43	You'd better use your Night-Vision Goggles.	Eh melhor usar seus Oculos de Visao Noturna	43	0	False	0.0
2044	shift_jis	0x5fc2860	13	Snake, stop!!	Snake, pare!!	13	0	False	0.0
2046	shift_jis	0x5fcb88c	48	No!! I can't believe it!! Snake has gone insane!	Nao!! Nao posso acreditar!! O Snake enlouqueceu!	48	0	False	0.0
2053	shift_jis	0x601f084	79	You got a PSG-1? You can use that against Sniper Wolf. Hurry up and save Meryl!	Conseguiu um PSG-1? Pode usar contra a Sniper Wolf. Se apresse e salve a Meryl!	79	0	False	0.0
2059	shift_jis	0x6035a24	33	About Meryl, I'm counting on you.	Sobre Meryl estou contando com vc	33	0	False	0.0
2063	shift_jis	0x60950cc	119	Snake, that's a prison cell. You can't open the door from the inside. Somehow you'll have to get the key off the guard.	Snake, essa eh uma cela de prisao. Nao pode abrir a porta de dentro. De algum jeito vc tera que pegar a chave do guarda	119	0	False	0.0
2064	shift_jis	0x6095154	14	Yeah, but how?	Sim, mas como?	14	0	False	0.0
2090	shift_jis	0x61b98dc	80	Select the bomb in the Equipment Window and press the O button to throw it away!	Selecione a bomba na Janela de Equipamentos e aperte o botao O pra joga-la fora!	80	0	False	0.0
2095	shift_jis	0x61d8afc	57	But don't worry, it appears to be just a mild rhinovirus.	Mas nao se preocupe, parece ser apenas um rinovirus leve.	57	0	False	0.0
2107	shift_jis	0x6289158	97	The overland route is blocked by a glacier. Climb the Communications Tower so you can go over it.	A rota terrestre esta bloqueada por uma geleira. Suba a Torre de Comunicacoes pra poder passa-la.	97	0	False	0.0
2111	shift_jis	0x62ef86c	33	The walkway door won't open, huh?	A porta da passarela nao abre ne?	33	0	False	0.0
2120	shift_jis	0x633c194	18	Be careful, Snake.	Tome cuidado Snake	18	0	False	0.0
2125	shift_jis	0x635ca08	69	What's the matter, Snake? You out of shape from all that dog mushing?	Qual o problema, Snake? Vc esta fora de forma de tanto conduzir caes?	69	0	False	0.0
2130	shift_jis	0x63c5084	92	The walkway on the roof of tower A was destroyed...? That doesn't mean there's no other way.	A passarela no telhado da torre A foi destruida..? Isso nao significa que nao ha outro jeito	92	0	False	0.0
2136	shift_jis	0x64079e8	15	This is insane!	Isso eh insano!	15	0	False	0.0
2139	shift_jis	0x643a188	130	Press the X button to jump away from the wall. While you're away from the wall, press down on the Directional Button to drop down.	Aperte o botao X pra pular pra longe da parede. Enquanto estiver longe da parede, aperte pra baixo no Botao Direcional pra descer.	130	0	False	0.0
2144	shift_jis	0x64a7070	57	Thank God you're okay. I was terrified just watching you.	Gracas a Deus vc esta bem. Fiquei apavorado so de te ver.	57	0	False	0.0
2168	shift_jis	0x65cc91c	51	Maybe the broken elevator was all part of the trap.	Talvez o elevador quebrado fosse parte da armadilha	51	0	False	0.0
2169	shift_jis	0x65cc960	64	You mean he fiddled with the elevator to get me out on the roof?	Vc quer dizer que ele mexeu no elevador pra me tirar no telhado?	64	0	False	0.0
2181	shift_jis	0x6664958	35	Liquid couldn't have survived that.	Liquid nao poderia sobrevivido isso	35	0	False	0.0
2187	shift_jis	0x66a9128	38	How does that stealth technology work?	Como essa tecnologia furtiva funciona?	38	0	False	0.0
2198	shift_jis	0x66efb64	121	Snake, you're in a big open space surrounded by walls. The entrance to the underground base should be somewhere in there.	Snake, vc esta num grande espaco aberto cercado por paredes. A entrada da base subterranea deve estar em algum lugar ali.	121	0	False	0.0
2203	shift_jis	0x677816c	54	A parachute? You don't think that Liquid survived....?	Um paraquedas? Vc nao acha que o Liquid sobreviveu...?	54	0	False	0.0
2206	shift_jis	0x6778298	7	A trap?	Cilada?	7	0	False	0.0
2208	latin-1	0x67782e4	39	"...Meaning ""I'm not dead"", I suppose..."	"Significando ""nao estou morto""#Nsuponho"	39	0	False	0.0
2236	shift_jis	0x6903860	21	Are you hurt, Snake!?	Vc ta ferido, Snake!?	21	0	False	0.0
2241	shift_jis	0x6926060	20	Did you call, Snake?	Vc me chamou, Snake?	20	0	False	0.0
2242	shift_jis	0x692a860	25	Talk to you later, Snake.	Falo com vc depois, Snake	25	0	False	0.0
2248	shift_jis	0x6951864	17	Don't die, Snake!	Nao morra, Snake!	17	0	False	0.0
2250	shift_jis	0x695c868	28	Please Snake, don't give up.	Por favor Snake, nao desista	28	0	False	0.0
2258	shift_jis	0x69a7894	140	You found out where the DARPA Chief is! With his nanomachine transmitter, he should show up as a green dot on your radar when you get close.	Vc descobriu onde o Chefe da DARPA esta! Com o transmissor de nanomaquinas dele, deve aparecer como ponto verde no radar quando chegar perto	140	0	False	0.0
2262	shift_jis	0x69f087c	77	The DARPA Chief. Poor man...he has a heart attack right after you save him...	O Chefe da DARPA. Coitado..tem um ataque cardiaco logo depois que vc o salva.	77	0	False	0.0
2282	shift_jis	0x6b0f1a0	17	...Thanks, Snake.	..Obrigada, Snake	17	0	False	0.0
2283	shift_jis	0x6b340e8	32	Snake! That's a ladies bathroom!	Snake ai eh o banheiro feminino!	32	0	False	0.0
2299	shift_jis	0x6bb02cc	45	I know what I'm doing. Meryl understands too.	Sei o que estou fazendo. A Meryl entende tbm.	45	0	False	0.0
2300	shift_jis	0x6bb030c	18	That's horrible...	Isso eh horrivel..	18	0	False	0.0
2306	shift_jis	0x6c12110	33	A bad feeling? Something you ate?	Mau pressentimento? Algo q comeu?	33	0	False	0.0
2316	shift_jis	0x6c74234	11	You just...	Vc apenas..	11	0	False	0.0
2340	shift_jis	0x6db9954	84	Basically, it means that your desire can get you into trouble if you're not careful.	Basicamente, significa que seu desejo pode te meter em encrenca se nao for cuidadoso	84	0	False	0.0
2350	shift_jis	0x6e83908	143	If you proceed cautiously, you probably won't make a big mistake. Snake, even after you get used to the mission, don't lose your concentration.	Se proceder cautelosamente, provavelmente nao comete um grande erro. Snake, mesmo depois de se acostumar com a missao, nao perca a concentracao	143	0	False	0.0
2366	shift_jis	0x6fd6974	48	But I guess I don't have to tell you that, do I?	Mas acho que nao preciso te dizer isso, preciso?	48	0	False	0.0
2377	shift_jis	0x708615c	58	Everyone is counting on you, Snake....You've got to do it!	Todos estao contando com vc, Snake...Vc tem que conseguir!	58	0	False	0.0
2399	shift_jis	0x72440f8	73	I wish I could send you weapons through this Codec, instead of just data.	Gostaria de poder te enviar armas por este Codec, em vez de apenas dados.	73	0	False	0.0
2412	shift_jis	0x72b9a70	6	Games?	Jogos?	6	0	False	0.0
2421	shift_jis	0x73499a0	49	Mei Ling, how did you get into this line of work?	Mei Ling, como vc entrou nesta linha de trabalho?	49	0	False	0.0
2427	shift_jis	0x7349bb4	99	Yeah. So I started to do research into aerial photography and air intelligence. I made it my major.	Sim. Entao comecei a pesquisar fotografia aerea e inteligencia aerea. Fiz isso minha especializacao	99	0	False	0.0
2432	shift_jis	0x73bc2b0	38	So you failed your aptitude test, huh?	Entao reprovou no teste de aptidao ne?	38	0	False	0.0
2434	shift_jis	0x73bc344	79	That's right. Today's pilots fly jets that go several times the speed of sound.	Isso mesmo. Pilotos de hoje voam jatos que vao varias vezes a velocidade do som	79	0	False	0.0
2453	shift_jis	0x7447628	65	But first you have to try to understand human emotions, Mei Ling.	Mas primeiro vc tem que tentar entender emocoes humanas, Mei Ling	65	0	False	0.0
2463	shift_jis	0x757d088	110	I'm sorry, Snake. It looks like there are no empty save blocks. I can't save your mission if they're all full.	Sinto muito, Snake. Parece que nao ha blocos de save vazios. Nao posso salvar sua missao se estao todos cheios	110	0	False	0.0
2472	shift_jis	0x7632934	68	Concentrate, hold your breath and try to stop your hand from moving.	Concentre-se, prenda a respiracao e tente parar sua mao de se mover.	68	0	False	0.0
2497	shift_jis	0x77fd184	85	We just don't have the capabilities to dismantle all the warheads that are out there.	Simplesmente nao temos capacidade pra desmantelar todas as ogivas que existem por ai.	85	0	False	0.0
2499	shift_jis	0x782a9dc	104	And on top of that, nuclear reactors all over the world continue to produce and leak spent nuclear fuel.	E alem disso, reatores nucleares pelo mundo todo continuam a produzir e vazar combustivel nuclear gasto.	104	0	False	0.0
2505	shift_jis	0x788db20	145	Just rumors. I heard it is some kind of walking tank that can deliver an accurate nuclear strike from any terrain...mountains, deserts, swamps...	Apenas rumores. Ouvi q eh algum tipo de tanque andante q pode fazer um ataque nuclear preciso de qualquer terreno..montanhas, desertos, pantanos.	145	0	False	0.0
2508	shift_jis	0x788dc84	103	It is a device attached to a nuclear weapon system to prevent the missile from being armed or launched.	Eh um dispositivo anexado a um sistema de arma nuclear pra prevenir que o missil seja armado ou lancado	103	0	False	0.0
2514	shift_jis	0x7940960	79	The missile cannot be fired without the insertion of a special electronic code.	O missil nao pode ser disparado sem a insercao de um codigo eletronico especial	79	0	False	0.0
2523	shift_jis	0x79db1a4	80	I know it appeared in Outer Heaven in 1995 and then again in Zanzibar in 1999...	Sei que apareceu em Outer Heaven em 1995 e depois novamente em Zanzibar em 1999.	80	0	False	0.0
2549	latin-1	0x7bb8970	43	That stands for 'Material Unaccounted For'.	Isso significa 'Material Nao Contabilizado'	43	0	False	0.0
2556	shift_jis	0x7c31a44	133	The idea behind a nuclear standoff is that both countries would be too afraid to use a nuclear weapon for fear of a nuclear reprisal.	A ideia por tras de um impasse nuclear eh q ambos os paises teriam muito medo de usar uma arma nuclear por medo de represalia nuclear	133	0	False	0.0
2579	shift_jis	0x7e089ac	45	Naturally, nuclear weapons contain plutonium.	Naturalmente, armas nucleares contem plutonio	45	0	False	0.0
2595	shift_jis	0x7ee7248	39	no effective solutions have been found.	nenhuma solucao efetiva foi encontrada.	39	0	False	0.0
2601	shift_jis	0x7f25bf4	135	With the processing speed of today's supercomputers, they can design a new nuclear weapon through virtual reality computer simulations.	Com a velocidade de processamento dos supercomputadores atuais eles podem projetar uma nova arma nuclear atraves de simulacoes virtuais	135	0	False	0.0
2610	shift_jis	0x801da4c	117	After that, sub-critical testing became extremely common, not only in America, but in Russia and other countries too.	Depois disso testes sub-criticos se tornaram extremamente comuns nao so na America mas na Russia e outros paises tbm.	117	0	False	0.0
2613	shift_jis	0x801dba0	86	In reality, the danger of a nuclear weapon exploding accidentally decreases over time.	Na realidade o perigo de uma arma nuclear explodir acidentalmente diminui com o tempo.	86	0	False	0.0
2633	shift_jis	0x81fe2b4	124	They argue that the strategy of MAD (mutually assured destruction) should be maintained by limiting missile defense systems.	Eles argumentam q a estrategia de MAD (destruicao mutua assegurada) deve ser mantida limitando sistemas de defesa de misseis	124	0	False	0.0
2650	shift_jis	0x82e1d44	129	If the Russians learn that America has secretly developed a new type of nuclear weapon, there is no telling how they might react.	Se os russos descobrirem q a America secretamente desenvolveu um novo tipo de arma nuclear nao ha como dizer como eles reagiriam.	129	0	False	0.0
2714	shift_jis	0x88951a4	79	and bury it in a layer of rock salt without much exposure to underground water.	e enterra-lo numa camada de sal rochoso sem muita exposicao a agua subterranea.	79	0	False	0.0
2720	shift_jis	0x88e9abc	100	But MOX contaminates a nuclear reactor more quickly than low grade uranium. It is also highly toxic.	Mas MOX contamina um reator nuclear mais rapidamente q uranio de baixo grau. Eh tbm altamente toxico	100	0	False	0.0
2724	shift_jis	0x88e9cb8	93	No I do not think MOX could be called a viable solution to the problem of plutonium disposal.	Nao eu nao acho q MOX pode ser chamado de solucao viavel pro problema de descarte de plutonio	93	0	False	0.0
2727	shift_jis	0x89792c8	82	Nuclear weapons normally use military grade plutonium 239 with a purity of 93-94%.	Armas nucleares normalmente usam plutonio 239 de grau militar com pureza de 93-94%	82	0	False	0.0
2729	shift_jis	0x8979388	85	On the other hand the plutonium in spent nuclear fuel only has a purity of about 60%.	Por outro lado o plutonio no combustivel nuclear gasto so tem pureza de cerca de 60%.	85	0	False	0.0
2736	shift_jis	0x8a213b0	93	Unfortunately when a DU round explodes it spreads a fine dust which when absorbed into a body	Infelizmente quando um round de UE explode ele espalha um po fino q quando absorvido no corpo	93	0	False	0.0
2740	shift_jis	0x8a215a0	37	...but the results were inconclusive.	mas os resultados foram inconclusivos	37	0	False	0.0
2776	shift_jis	0x8cda750	17	You don't mean...	Vc n quer dizer..	17	0	False	0.0
2787	shift_jis	0x8e2c360	87	I am also a military analyst so I have an extensive knowledge of weapon system as well.	Eu tbm sou analista militar entao tenho conhecimento extensivo de sistemas de armas tbm	87	0	False	0.0
2796	shift_jis	0x8ee314c	50	Good. You found a Suppressor for the SOCOM pistol.	Bom. Vc encontrou um Silenciador pra pistola SOCOM	50	0	False	0.0
2797	shift_jis	0x8ee3190	89	If you equip that you won't have to worry about being noticed by the enemy when you fire.	Se vc equipar isso nao vai precisar se preocupar em ser notado pelo inimigo quando atirar	89	0	False	0.0
2802	shift_jis	0x8f440a8	21	Security cameras? Da.	Cameras seguranca? Da	21	0	False	0.0
2820	shift_jis	0x906c294	111	You have to understand that they won't kill the bad guys but just stun them for a few seconds. Use them wisely.	Vc tem q entender q elas nao vao matar os bandidos mas apenas aturdi-los por alguns segundos. Use-as sabiamente	111	0	False	0.0
2822	shift_jis	0x90c31c8	36	It can confuse electronic equipment.	Ela confunde equipamentos eletronico	36	0	False	0.0
2847	shift_jis	0x92b48ec	16	That is a FAMAS.	Isso eh um FAMAS	16	0	False	0.0
2848	shift_jis	0x92b4910	141	It is a bullpup style assault rifle. It is durable and easy to use. Very resistant to overheating it is a reliable weapon with smooth action.	Eh um rifle de assalto estilo bullpup. Eh duravel e facil de usar. Muito resistente ao superaquecimento eh uma arma confiavel com acao suave.	141	0	False	0.0
2858	shift_jis	0x937d07c	73	After you locate the mines on your radar crawl forward and retrieve them.	Depois q localizar as minas no seu radar rasteje pra frente e recupere-as	73	0	False	0.0
2869	shift_jis	0x93ecb50	107	They are camouflaged using the new stealth technology and are equipped with sophisticated motion detectors.	Estao camufladas usando a nova tecnologia stealth e sao equipadas com detectores de movimento sofisticados.	107	0	False	0.0
